transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
262,15-09-2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120
467,24-01-2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150
1262,13-08-2022,20:33:00,127,Female,32,Beauty,4,30,8.4,120
1467,13-08-2023,19:31:00,89,Female,53,Electronics,3,50,14,150
463,29-01-2023,20:22:00,55,Female,54,Beauty,3,500,175,1500
1463,29-07-2022,19:45:00,98,Female,54,Beauty,3,500,170,1500
598,23-06-2022,17:02:00,7,Male,37,Beauty,4,30,11.1,120
667,01-12-2022,18:46:00,22,Female,29,Electronics,1,500,190,500
672,17-02-2022,19:44:00,1,Female,34,Beauty,2,50,27.5,100
1598,15-01-2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120
1667,04-07-2022,19:09:00,40,Female,29,Electronics,1,500,125,500
1672,28-03-2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100
949,20-06-2023,20:28:00,21,Female,41,Electronics,2,25,9,50
1949,11-11-2022,20:24:00,105,Female,41,Electronics,2,25,12.5,50
27,14-12-2023,19:44:00,39,Female,38,Beauty,2,25,8.25,50
347,26-03-2022,19:31:00,26,Male,42,Electronics,1,25,7,25
687,27-06-2022,17:14:00,86,Female,53,Electronics,1,300,150,300
1027,30-04-2022,21:00:00,131,Female,38,Beauty,2,25,7.5,50
1347,21-11-2023,21:55:00,7,Male,42,Electronics,1,25,13,25
1687,17-02-2023,22:27:00,102,Female,53,Electronics,1,300,81,300
549,03-11-2022,19:39:00,114,Female,50,Beauty,2,50,12.5,100
675,19-07-2023,18:10:00,26,Female,45,Clothing,2,30,15.9,60
730,20-02-2022,19:38:00,131,Female,36,Clothing,2,25,13.25,50
798,20-01-2023,21:19:00,73,Male,61,Clothing,1,50,15,50
1549,15-11-2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1675,17-05-2022,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1730,14-08-2023,19:17:00,116,Female,36,Clothing,2,25,10.75,50
1798,18-07-2023,20:26:00,96,Male,61,Clothing,1,50,20,50
13,08-02-2023,17:43:00,106,Male,22,Electronics,3,500,245,1500
35,29-10-2022,17:30:00,122,Female,58,Beauty,3,300,126,900
140,07-07-2022,20:20:00,61,Male,38,Electronics,1,30,14.4,30
206,02-09-2022,18:18:00,31,Male,61,Clothing,1,25,11.75,25
261,06-02-2022,17:48:00,16,Male,21,Clothing,2,25,8.25,50
279,10-08-2023,17:29:00,38,Male,50,Clothing,1,500,210,500
308,31-03-2022,19:12:00,130,Female,34,Beauty,4,300,126,1200
418,01-04-2022,18:05:00,95,Female,60,Electronics,2,500,155,1000
1013,16-07-2022,19:38:00,111,Male,22,Electronics,3,500,200,1500
1035,26-04-2023,21:56:00,52,Female,58,Beauty,3,300,105,900
1140,22-05-2022,19:26:00,154,Male,38,Electronics,1,30,15.9,30
1206,14-05-2023,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1261,27-09-2022,21:19:00,116,Male,21,Clothing,2,25,6.25,50
1279,21-04-2022,22:55:00,116,Male,50,Clothing,1,500,170,500
1308,19-06-2023,22:39:00,91,Female,34,Beauty,4,300,150,1200
1418,17-09-2022,18:19:00,68,Female,60,Electronics,2,500,215,1000
612,23-02-2022,19:06:00,77,Female,61,Electronics,1,500,235,500
875,30-11-2023,21:47:00,134,Female,51,Electronics,4,500,135,2000
1612,18-12-2022,21:14:00,140,Female,61,Electronics,1,500,230,500
1875,03-06-2022,22:42:00,141,Female,51,Electronics,4,500,165,2000
430,23-05-2023,18:36:00,100,Female,43,Electronics,3,300,153,900
633,06-07-2023,22:20:00,35,Male,39,Beauty,4,30,12.3,120
1430,31-10-2023,18:25:00,22,Female,43,Electronics,3,300,132,900
1633,31-12-2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120
125,28-09-2022,18:48:00,137,Male,48,Clothing,2,50,19,100
716,13-08-2023,19:51:00,137,Female,60,Clothing,4,300,108,1200
790,13-04-2023,20:47:00,29,Male,62,Clothing,1,25,9.25,25
960,29-03-2023,19:01:00,134,Male,59,Clothing,2,30,14.4,60
1125,12-11-2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1716,12-02-2022,19:16:00,39,Female,60,Clothing,4,300,87,1200
1790,14-05-2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1960,29-06-2022,22:04:00,67,Male,59,Clothing,2,30,13.2,60
259,11-03-2023,20:26:00,93,Female,45,Clothing,4,50,22.5,200
443,19-09-2023,20:25:00,98,Male,29,Clothing,2,300,114,600
529,29-11-2022,17:43:00,46,Female,35,Clothing,3,50,20.5,150
563,21-12-2022,18:40:00,150,Male,20,Clothing,2,30,16.2,60
1259,03-11-2022,17:31:00,105,Female,45,Clothing,4,50,21,200
1443,18-06-2022,19:37:00,81,Male,29,Clothing,2,300,147,600
1529,17-09-2022,22:38:00,105,Female,35,Clothing,3,50,17,150
1563,13-10-2022,17:44:00,22,Male,20,Clothing,2,30,15.3,60
801,01-12-2022,17:14:00,153,Male,21,Clothing,4,50,19,200
1801,10-07-2022,22:01:00,148,Male,21,Clothing,4,50,13.5,200
160,20-07-2022,17:08:00,127,Female,43,Clothing,2,50,26.5,100
508,05-07-2023,22:52:00,32,Male,58,Beauty,2,300,123,600
807,26-01-2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200
1160,20-08-2023,19:20:00,105,Female,43,Clothing,2,50,14,100
1508,08-04-2022,20:32:00,90,Male,58,Beauty,2,300,81,600
1807,04-08-2022,22:15:00,19,Female,50,Electronics,4,50,22,200
511,23-12-2023,18:19:00,146,Male,45,Beauty,2,50,24.5,100
521,28-10-2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120
695,03-04-2022,22:12:00,52,Female,22,Electronics,3,50,21,150
816,27-09-2023,19:29:00,133,Male,47,Beauty,2,500,240,1000
1511,09-04-2022,21:36:00,45,Male,45,Beauty,2,50,13.5,100
1521,23-07-2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120
1695,21-09-2023,20:51:00,85,Female,22,Electronics,3,50,23,150
1816,17-06-2022,22:30:00,52,Male,47,Beauty,2,500,245,1000
217,02-05-2022,17:01:00,17,Female,35,Electronics,4,50,26.5,200
384,10-04-2022,19:53:00,127,Male,55,Clothing,1,500,145,500
1217,16-10-2023,19:28:00,70,Female,35,Electronics,4,50,18,200
1384,17-12-2023,20:23:00,106,Male,55,Clothing,1,500,260,500
648,23-02-2023,18:13:00,41,Male,53,Beauty,4,300,138,1200
926,06-10-2023,22:53:00,53,Male,22,Electronics,1,30,15.6,30
1648,10-07-2023,17:18:00,16,Male,53,Beauty,4,300,87,1200
1926,07-08-2023,20:22:00,74,Male,22,Electronics,1,30,9.6,30
285,01-12-2023,18:14:00,107,Female,31,Electronics,1,25,13.5,25
427,16-11-2023,21:26:00,120,Male,25,Electronics,1,25,11.75,25
569,29-04-2022,20:49:00,132,Male,52,Electronics,4,50,19,200
570,09-06-2022,22:53:00,91,Male,49,Clothing,1,500,185,500
630,21-03-2023,17:29:00,94,Male,42,Clothing,2,50,25.5,100
957,19-06-2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120
1285,01-06-2023,21:55:00,130,Female,31,Electronics,1,25,12.25,25
1427,15-07-2023,18:36:00,92,Male,25,Electronics,1,25,11.5,25
1569,30-11-2023,21:07:00,35,Male,52,Electronics,4,50,18,200
1570,15-06-2023,22:32:00,109,Male,49,Clothing,1,500,170,500
1630,22-05-2022,17:22:00,95,Male,42,Clothing,2,50,16,100
1957,25-10-2022,19:00:00,75,Female,60,Electronics,4,30,14.7,120
635,04-12-2022,21:03:00,89,Female,63,Electronics,3,300,129,900
1635,17-04-2023,18:08:00,36,Female,63,Electronics,3,300,159,900
29,08-03-2022,20:10:00,31,Female,42,Electronics,1,30,13.5,30
277,03-07-2023,22:10:00,139,Male,36,Clothing,4,25,12.25,100
859,20-09-2022,21:52:00,46,Female,56,Electronics,3,500,190,1500
1029,18-07-2023,19:23:00,117,Female,42,Electronics,1,30,12.3,30
1277,17-10-2023,21:20:00,80,Male,36,Clothing,4,25,12.75,100
1859,14-09-2022,20:58:00,32,Female,56,Electronics,3,500,205,1500
638,10-01-2023,19:52:00,154,Male,46,Electronics,1,500,190,500
823,03-12-2023,17:42:00,66,Female,56,Electronics,2,50,25,100
956,24-04-2023,21:50:00,140,Male,30,Clothing,3,500,135,1500
981,05-02-2022,21:08:00,5,Female,30,Electronics,2,30,12.9,60
1638,13-08-2022,18:26:00,37,Male,46,Electronics,1,500,155,500
1823,08-11-2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1956,01-06-2023,20:40:00,62,Male,30,Clothing,3,500,170,1500
1981,05-06-2022,22:50:00,19,Female,30,Electronics,2,30,11.7,60
219,16-09-2023,22:34:00,79,Female,53,Electronics,3,30,10.2,90
1219,02-11-2022,21:47:00,149,Female,53,Electronics,3,30,11.1,90
73,14-01-2022,21:47:00,42,Male,29,Electronics,3,30,9,90
162,11-04-2023,19:37:00,118,Male,39,Clothing,2,30,9,60
306,04-01-2022,22:05:00,148,Male,54,Electronics,1,50,26.5,50
725,21-09-2023,20:32:00,2,Male,61,Electronics,1,300,153,300
880,26-09-2023,20:13:00,63,Male,22,Beauty,2,500,175,1000
992,15-10-2023,19:34:00,134,Female,57,Electronics,2,30,7.8,60
1073,21-02-2022,18:16:00,82,Male,29,Electronics,3,30,15.3,90
1162,13-07-2022,17:08:00,101,Male,39,Clothing,2,30,12.6,60
1306,11-11-2023,20:57:00,122,Male,54,Electronics,1,50,18.5,50
1725,16-05-2022,21:02:00,109,Male,61,Electronics,1,300,105,300
1880,14-06-2023,20:03:00,37,Male,22,Beauty,2,500,175,1000
1992,19-05-2023,21:35:00,70,Female,57,Electronics,2,30,8.7,60
597,01-11-2022,19:29:00,84,Male,22,Beauty,4,300,111,1200
622,16-10-2022,22:00:00,155,Female,49,Beauty,3,25,6.25,75
1597,28-08-2023,18:21:00,32,Male,22,Beauty,4,300,78,1200
1622,22-04-2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75
116,22-06-2023,20:04:00,58,Female,23,Clothing,1,30,15,30
364,07-06-2022,19:06:00,98,Female,19,Beauty,1,500,200,500
368,31-01-2023,21:11:00,90,Female,56,Clothing,4,300,132,1200
1116,15-08-2022,22:26:00,145,Female,23,Clothing,1,30,12.3,30
1364,23-09-2023,17:04:00,72,Female,19,Beauty,1,500,250,500
1368,08-03-2022,21:29:00,145,Female,56,Clothing,4,300,132,1200
50,29-03-2022,18:51:00,71,Female,27,Beauty,3,25,10.5,75
479,03-11-2022,21:35:00,90,Male,52,Electronics,4,300,105,1200
804,11-12-2023,17:12:00,99,Male,42,Electronics,1,30,10.8,30
1050,10-12-2022,20:15:00,24,Female,27,Beauty,3,25,11.25,75
1479,31-05-2022,22:24:00,108,Male,52,Electronics,4,300,162,1200
1804,10-01-2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30
92,21-03-2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120
282,05-10-2023,17:39:00,10,Female,64,Electronics,4,50,56,200
718,02-11-2023,20:25:00,154,Female,59,Beauty,3,25,25,75
1092,03-05-2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120
1282,20-02-2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1718,25-10-2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75
617,06-08-2022,19:12:00,30,Male,34,Electronics,1,30,28.5,30
624,05-02-2022,19:08:00,48,Female,34,Beauty,3,300,342,900
825,08-01-2022,17:27:00,51,Female,46,Beauty,1,25,27.25,25
1617,01-05-2022,17:09:00,77,Male,34,Electronics,1,30,35.1,30
1624,18-11-2022,20:48:00,121,Female,34,Beauty,3,300,363,900
1825,30-08-2023,18:34:00,105,Female,46,Beauty,1,25,27,25
568,11-08-2023,20:03:00,32,Female,51,Electronics,1,300,372,300
671,23-09-2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150
756,17-07-2023,20:33:00,4,Female,62,Electronics,4,300,333,1200
815,05-04-2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75
1568,09-10-2022,22:34:00,51,Female,51,Electronics,1,300,336,300
1671,28-02-2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1756,12-05-2022,22:16:00,119,Female,62,Electronics,4,300,297,1200
1815,24-05-2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75
146,10-11-2022,22:01:00,74,Male,38,Clothing,4,50,49,200
263,04-05-2022,21:48:00,133,Male,23,Beauty,2,30,34.8,60
704,11-09-2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90
1146,09-10-2023,21:11:00,52,Male,38,Clothing,4,50,60,200
1263,07-09-2022,20:49:00,47,Male,23,Beauty,2,30,35.4,60
1704,16-09-2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90
476,12-12-2023,18:31:00,131,Female,27,Clothing,4,500,570,2000
733,25-10-2022,21:07:00,143,Male,34,Beauty,1,30,28.5,30
924,17-09-2022,22:18:00,151,Male,55,Beauty,2,50,55,100
984,20-11-2023,19:29:00,83,Male,56,Clothing,1,500,480,500
1476,11-11-2022,22:27:00,130,Female,27,Clothing,4,500,555,2000
1733,03-09-2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1924,28-11-2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100
1984,09-09-2023,20:10:00,126,Male,56,Clothing,1,500,530,500
251,15-09-2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200
253,30-09-2022,21:26:00,66,Female,53,Clothing,4,500,525,2000
574,17-09-2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50
751,08-11-2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50
871,02-11-2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60
1251,11-09-2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200
1253,03-12-2023,19:58:00,108,Female,53,Clothing,4,500,605,2000
1574,26-10-2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1751,27-12-2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1871,26-09-2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60
200,09-10-2022,22:29:00,130,Male,27,Beauty,3,50,60,150
594,07-09-2023,21:49:00,72,Female,19,Electronics,2,300,291,600
637,02-12-2022,18:54:00,21,Male,43,Clothing,2,300,321,600
855,21-11-2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25
1200,18-10-2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150
1594,01-10-2023,19:02:00,31,Female,19,Electronics,2,300,345,600
1637,25-10-2022,20:50:00,97,Male,43,Clothing,2,300,297,600
1855,27-12-2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25
325,16-09-2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50
682,23-10-2023,20:51:00,60,Male,46,Beauty,4,300,354,1200
931,07-10-2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120
1325,11-10-2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50
1682,30-12-2022,19:30:00,71,Male,46,Beauty,4,300,315,1200
1931,01-12-2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120
925,20-12-2022,17:12:00,54,Male,25,Electronics,1,300,315,300
1925,21-12-2023,17:05:00,81,Male,25,Electronics,1,300,366,300
297,12-09-2022,21:09:00,70,Female,40,Electronics,2,500,595,1000
1297,20-10-2023,22:32:00,21,Female,40,Electronics,2,500,535,1000
814,01-10-2022,20:33:00,96,Female,59,Clothing,1,500,540,500
894,22-09-2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30
1814,07-09-2022,17:53:00,43,Female,59,Clothing,1,500,620,500
1894,29-12-2023,18:11:00,92,Male,52,Electronics,1,30,30,30
194,11-10-2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200
245,01-12-2023,21:41:00,75,Male,47,Clothing,3,30,36,90
296,31-12-2022,22:44:00,73,Female,22,Clothing,4,300,369,1200
644,13-10-2022,21:49:00,107,Male,23,Beauty,3,25,29,75
696,09-10-2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200
1194,09-10-2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200
1245,25-10-2022,20:47:00,129,Male,47,Clothing,3,30,36,90
1296,26-11-2022,20:42:00,45,Female,22,Clothing,4,300,342,1200
1644,11-09-2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75
1696,21-11-2022,17:59:00,24,Female,50,Clothing,4,50,55,200
312,31-10-2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120
692,30-09-2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100
835,30-09-2022,23:00:00,49,Male,37,Clothing,4,50,60,200
1312,03-12-2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120
1692,11-10-2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1835,18-09-2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200
183,01-09-2022,19:22:00,28,Female,43,Beauty,3,300,375,900
413,28-11-2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75
799,01-10-2023,19:44:00,86,Male,56,Electronics,2,50,60,100
851,30-11-2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50
1183,28-12-2022,17:10:00,54,Female,43,Beauty,3,300,342,900
1413,12-11-2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75
1799,01-10-2023,19:09:00,132,Male,56,Electronics,2,50,51,100
1851,10-09-2022,21:36:00,87,Male,32,Electronics,2,25,25,50
858,08-09-2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100
919,28-10-2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50
935,10-09-2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50
1858,14-09-2023,20:47:00,49,Male,23,Electronics,2,50,52,100
1919,25-10-2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50
1935,16-12-2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50
132,22-11-2023,20:34:00,86,Male,42,Electronics,4,50,62,200
1132,07-11-2023,17:27:00,14,Male,42,Electronics,4,50,59,200
604,16-09-2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200
832,13-11-2022,17:25:00,106,Male,47,Beauty,4,500,600,2000
1604,29-12-2022,18:43:00,2,Female,29,Electronics,4,50,56,200
1832,10-11-2023,21:17:00,57,Male,47,Beauty,4,500,480,2000
113,08-10-2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50
1113,08-12-2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50
165,24-09-2022,19:01:00,75,Female,60,Clothing,4,300,318,1200
1165,01-12-2023,17:04:00,29,Female,60,Clothing,4,300,291,1200
326,23-11-2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75
1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75
19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50
412,04-09-2022,19:36:00,30,Female,19,Electronics,4,500,570,2000
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100
1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50
1412,13-10-2022,19:59:00,75,Female,19,Electronics,4,500,615,2000
1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150
172,21-10-2022,18:09:00,52,Male,32,Beauty,2,25,28,50
375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150
794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150
1172,19-10-2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50
1375,01-10-2022,17:50:00,79,Male,32,Clothing,1,50,59,50
1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300
131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600
330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200
1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200
1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200
513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100
573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60
1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100
1573,13-10-2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60
241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75
579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30
1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30
218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90
846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50
1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100
1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300
643,05-10-2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300
1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90
351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100
954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900
1351,02-10-2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100
147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300
204,10-09-2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25
390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300
1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25
1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150
626,30-10-2022,21:01:00,65,Female,26,Clothing,4,500,555,2000
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150
1626,10-10-2022,19:13:00,19,Female,26,Clothing,4,500,495,2000
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100
196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900
789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000
1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900
1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000
89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300
1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500
1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300
51,12-10-2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75
154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120
889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50
1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75
1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900
1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120
1889,02-09-2022,22:48:00,80,Female,35,Electronics,1,50,56,50
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120
373,23-09-2022,22:19:00,78,Female,25,Beauty,2,300,333,600
524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100
813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150
1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600
1524,26-10-2022,22:10:00,115,Male,46,Beauty,4,300,321,1200
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150
178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200
247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60
290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600
656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90
735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000
1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60
1208,15-10-2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200
1247,02-09-2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1290,30-12-2022,22:40:00,66,Female,30,Beauty,2,300,318,600
1656,16-09-2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1735,05-09-2023,17:26:00,86,Female,64,Clothing,4,500,505,2000
319,07-11-2022,18:50:00,145,Male,31,Clothing,1,500,500,500
670,29-09-2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30
1319,25-11-2023,17:17:00,76,Male,31,Clothing,1,500,585,500
1670,24-10-2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30
385,20-11-2022,19:06:00,127,Male,50,Electronics,3,500,525,1500
1385,07-11-2023,19:22:00,55,Male,50,Electronics,3,500,505,1500
10,24-10-2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200
26,14-10-2023,17:54:00,51,Female,28,Electronics,2,500,600,1000
437,26-11-2023,18:53:00,56,Female,35,Electronics,4,300,345,1200
689,16-10-2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100
1010,21-10-2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200
1026,24-11-2022,19:10:00,60,Female,28,Electronics,2,500,520,1000
1437,04-09-2023,19:19:00,76,Female,35,Electronics,4,300,372,1200
1689,19-12-2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100
558,26-10-2023,17:47:00,108,Female,41,Clothing,1,25,26,25
634,10-10-2022,19:25:00,68,Male,60,Electronics,4,500,535,2000
1558,22-12-2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1634,03-11-2023,17:18:00,90,Male,60,Electronics,4,500,520,2000
201,13-10-2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25
